date,doc_id,name,volume_items,volume_eth
2025-10-24,139,Foxglove Silver Ring,455,0.05468099997
2025-10-24,140,Summoner Silver Ring,506,0.061954
2025-10-24,246,Golden Crusader Ring,1,0.00239
2025-10-25,134,Chobo Silver Ring,388,0.05681569998
2025-10-25,135,Crusader Silver Ring,381,0.06113645
2025-10-25,136,Overseer Silver Ring,380,0.06136299998
2025-10-25,137,Athena Silver Ring,422,0.07033284996
2025-10-25,138,Archon Silver Ring,381,0.05471484
2025-10-25,139,Foxglove Silver Ring,372,0.0535458
2025-10-25,140,Summoner Silver Ring,373,0.057699
2025-10-26,134,Chobo Silver Ring,290,0.0388004
2025-10-26,135,Crusader Silver Ring,256,0.0336108
2025-10-26,136,Overseer Silver Ring,326,0.0415938
2025-10-26,137,Athena Silver Ring,298,0.038697
2025-10-26,138,Archon Silver Ring,274,0.0359784
2025-10-26,139,Foxglove Silver Ring,251,0.0327141
2025-10-26,140,Summoner Silver Ring,249,0.033198
2025-10-27,134,Chobo Silver Ring,8,0.00088
2025-10-27,135,Crusader Silver Ring,65,0.006923
2025-10-27,136,Overseer Silver Ring,16,0.001844
2025-10-27,137,Athena Silver Ring,36,0.004153
2025-10-27,138,Archon Silver Ring,76,0.007467
2025-10-27,139,Foxglove Silver Ring,21,0.002373
2025-10-27,140,Summoner Silver Ring,33,0.003117
2025-10-27,244,Golden Athena Ring,1,0.0023
2025-10-27,245,Golden Chobo Ring,3,0.0063
2025-10-27,246,Golden Crusader Ring,4,0.00956
2025-10-27,248,Golden Overseer Ring,2,0.0041
2025-10-28,134,Chobo Silver Ring,207,0.020078
2025-10-28,135,Crusader Silver Ring,279,0.027708
2025-10-28,136,Overseer Silver Ring,196,0.019594
2025-10-28,137,Athena Silver Ring,174,0.017187
2025-10-28,138,Archon Silver Ring,225,0.022816
2025-10-28,139,Foxglove Silver Ring,253,0.024779
2025-10-28,140,Summoner Silver Ring,237,0.022858
2025-10-28,243,Golden Archon Ring,2,0.0047
2025-10-28,245,Golden Chobo Ring,1,0.0021
2025-10-28,246,Golden Crusader Ring,1,0.00239
2025-10-28,247,Golden Foxglove Ring,6,0.012
2025-10-29,134,Chobo Silver Ring,101,0.010706
2025-10-29,135,Crusader Silver Ring,114,0.01295
2025-10-29,136,Overseer Silver Ring,124,0.014429
2025-10-29,137,Athena Silver Ring,101,0.011047
2025-10-29,138,Archon Silver Ring,67,0.007949
2025-10-29,139,Foxglove Silver Ring,87,0.00998
2025-10-29,140,Summoner Silver Ring,84,0.009085
2025-10-29,247,Golden Foxglove Ring,3,0.006
2025-10-29,248,Golden Overseer Ring,1,0.002
2025-10-30,134,Chobo Silver Ring,113,0.013224
2025-10-30,135,Crusader Silver Ring,112,0.014205
2025-10-30,136,Overseer Silver Ring,164,0.018831
2025-10-30,137,Athena Silver Ring,100,0.011591
2025-10-30,138,Archon Silver Ring,160,0.018999
2025-10-30,139,Foxglove Silver Ring,141,0.016333
2025-10-30,140,Summoner Silver Ring,113,0.012748
2025-10-30,245,Golden Chobo Ring,2,0.0042
2025-10-30,247,Golden Foxglove Ring,2,0.0044
2025-10-30,248,Golden Overseer Ring,2,0.0042
2025-10-31,134,Chobo Silver Ring,350,0.042618
2025-10-31,135,Crusader Silver Ring,228,0.027847
2025-10-31,136,Overseer Silver Ring,308,0.036246
2025-10-31,137,Athena Silver Ring,224,0.028329
2025-10-31,138,Archon Silver Ring,239,0.030024
2025-10-31,139,Foxglove Silver Ring,326,0.037897
2025-10-31,140,Summoner Silver Ring,375,0.043762
2025-11-01,134,Chobo Silver Ring,67,0.008592399999999984
2025-11-01,135,Crusader Silver Ring,54,0.0069264
2025-11-01,136,Overseer Silver Ring,44,0.006079799999999988
2025-11-01,137,Athena Silver Ring,47,0.006448
2025-11-01,138,Archon Silver Ring,33,0.004577099999999991
2025-11-01,139,Foxglove Silver Ring,51,0.006286
2025-11-01,140,Summoner Silver Ring,102,0.011216099994999954
2025-11-01,243,Golden Archon Ring,1,0.0023
2025-11-01,246,Golden Crusader Ring,1,0.00238
2025-11-01,248,Golden Overseer Ring,1,0.002
2025-11-02,134,Chobo Silver Ring,71,0.009508599999999996
2025-11-02,135,Crusader Silver Ring,73,0.009244
2025-11-02,136,Overseer Silver Ring,71,0.009235699999999977
2025-11-02,137,Athena Silver Ring,72,0.009903
2025-11-02,138,Archon Silver Ring,72,0.00992899999999999
2025-11-02,139,Foxglove Silver Ring,76,0.009762
2025-11-02,140,Summoner Silver Ring,63,0.008123999981
2025-11-03,134,Chobo Silver Ring,182,0.018449999993
2025-11-03,135,Crusader Silver Ring,137,0.015553
2025-11-03,136,Overseer Silver Ring,128,0.013354999993
2025-11-03,137,Athena Silver Ring,157,0.017034
2025-11-03,138,Archon Silver Ring,116,0.012402999987
2025-11-03,139,Foxglove Silver Ring,121,0.012852999966
2025-11-03,140,Summoner Silver Ring,103,0.010786999986
2025-11-03,243,Golden Archon Ring,1,0.0022
2025-11-04,134,Chobo Silver Ring,18,0.002306
2025-11-04,135,Crusader Silver Ring,14,0.001784
2025-11-04,136,Overseer Silver Ring,18,0.00227
2025-11-04,137,Athena Silver Ring,19,0.00239
2025-11-04,138,Archon Silver Ring,15,0.001906
2025-11-04,139,Foxglove Silver Ring,21,0.002583
2025-11-04,140,Summoner Silver Ring,12,0.001493999997
2025-11-04,247,Golden Foxglove Ring,2,0.0038
2025-11-05,134,Chobo Silver Ring,7,0.000873
2025-11-05,135,Crusader Silver Ring,9,0.001117
2025-11-05,136,Overseer Silver Ring,9,0.001058
2025-11-05,137,Athena Silver Ring,18,0.001921
2025-11-05,138,Archon Silver Ring,24,0.002634
2025-11-05,139,Foxglove Silver Ring,17,0.001986
2025-11-05,140,Summoner Silver Ring,26,0.003059
2025-11-05,244,Golden Athena Ring,3,0.00687
2025-11-05,246,Golden Crusader Ring,1,0.0019
2025-11-05,248,Golden Overseer Ring,3,0.00627
2025-11-05,249,Golden Summoner Ring,3,0.00774
2025-11-06,134,Chobo Silver Ring,70,0.008429
2025-11-06,135,Crusader Silver Ring,74,0.00827
2025-11-06,136,Overseer Silver Ring,13,0.00132
2025-11-06,137,Athena Silver Ring,29,0.003537
2025-11-06,138,Archon Silver Ring,27,0.003211
2025-11-06,139,Foxglove Silver Ring,24,0.002904
2025-11-06,140,Summoner Silver Ring,21,0.002435
2025-11-06,246,Golden Crusader Ring,2,0.00289
2025-11-06,247,Golden Foxglove Ring,2,0.00329
2025-11-07,134,Chobo Silver Ring,11,0.00118
2025-11-07,135,Crusader Silver Ring,13,0.001391
2025-11-07,136,Overseer Silver Ring,24,0.00236
2025-11-07,137,Athena Silver Ring,21,0.002457
2025-11-07,138,Archon Silver Ring,30,0.003122
2025-11-07,139,Foxglove Silver Ring,13,0.00152
2025-11-07,140,Summoner Silver Ring,13,0.001412
2025-11-07,245,Golden Chobo Ring,3,0.00507
2025-11-08,134,Chobo Silver Ring,17,0.001851
2025-11-08,135,Crusader Silver Ring,44,0.003855
2025-11-08,136,Overseer Silver Ring,25,0.00244
2025-11-08,137,Athena Silver Ring,29,0.003381
2025-11-08,138,Archon Silver Ring,18,0.00179
2025-11-08,139,Foxglove Silver Ring,21,0.002305
2025-11-08,140,Summoner Silver Ring,38,0.004163
2025-11-08,244,Golden Athena Ring,1,0.002
2025-11-08,246,Golden Crusader Ring,2,0.00379
2025-11-08,247,Golden Foxglove Ring,2,0.003769
2025-11-08,248,Golden Overseer Ring,1,0.002089
2025-11-09,134,Chobo Silver Ring,13,0.001379
2025-11-09,136,Overseer Silver Ring,10,0.000943
2025-11-09,137,Athena Silver Ring,6,0.00066
2025-11-09,138,Archon Silver Ring,4,0.000394
2025-11-09,139,Foxglove Silver Ring,13,0.00138
2025-11-09,140,Summoner Silver Ring,9,0.000827
2025-11-09,243,Golden Archon Ring,1,0.001979
2025-11-09,244,Golden Athena Ring,1,0.0019
2025-11-09,245,Golden Chobo Ring,2,0.003978
2025-11-09,246,Golden Crusader Ring,1,0.00198
2025-11-09,247,Golden Foxglove Ring,2,0.00376
2025-11-09,248,Golden Overseer Ring,1,0.00208
2025-11-09,249,Golden Summoner Ring,1,0.002489
2025-11-10,134,Chobo Silver Ring,7,0.00069
2025-11-10,135,Crusader Silver Ring,13,0.0013
2025-11-10,136,Overseer Silver Ring,31,0.0029
2025-11-10,137,Athena Silver Ring,14,0.001472
2025-11-10,138,Archon Silver Ring,9,0.000843
2025-11-10,139,Foxglove Silver Ring,8,0.000865
2025-11-10,140,Summoner Silver Ring,10,0.00098
2025-11-10,246,Golden Crusader Ring,1,0.00199
2025-11-11,134,Chobo Silver Ring,22,0.002163
2025-11-11,135,Crusader Silver Ring,7,0.000661
2025-11-11,136,Overseer Silver Ring,28,0.002603
2025-11-11,137,Athena Silver Ring,10,0.000988
2025-11-11,138,Archon Silver Ring,7,0.000651
2025-11-11,139,Foxglove Silver Ring,20,0.002071
2025-11-11,140,Summoner Silver Ring,10,0.000968
2025-11-12,135,Crusader Silver Ring,5,0.000475
2025-11-12,136,Overseer Silver Ring,6,0.000564
2025-11-12,137,Athena Silver Ring,8,0.000758
2025-11-12,138,Archon Silver Ring,28,0.002591
2025-11-12,139,Foxglove Silver Ring,2,0.00021
2025-11-12,140,Summoner Silver Ring,10,0.000959
2025-11-13,134,Chobo Silver Ring,4,0.000375
2025-11-13,135,Crusader Silver Ring,18,0.001494
2025-11-13,136,Overseer Silver Ring,15,0.001327
2025-11-13,137,Athena Silver Ring,7,0.000638
2025-11-13,138,Archon Silver Ring,7,0.00063
2025-11-13,139,Foxglove Silver Ring,12,0.001206
2025-11-13,140,Summoner Silver Ring,25,0.00237
2025-11-14,134,Chobo Silver Ring,421,0.050455973997
2025-11-14,135,Crusader Silver Ring,407,0.052968
2025-11-14,136,Overseer Silver Ring,392,0.0433549999
2025-11-14,137,Athena Silver Ring,355,0.045688999
2025-11-14,138,Archon Silver Ring,335,0.039600999997
2025-11-14,139,Foxglove Silver Ring,350,0.042306
2025-11-14,140,Summoner Silver Ring,378,0.044363
2025-11-14,243,Golden Archon Ring,1,0.0018
2025-11-14,244,Golden Athena Ring,1,0.00174
2025-11-14,245,Golden Chobo Ring,1,0.0016
2025-11-14,246,Golden Crusader Ring,1,0.00197
2025-11-14,247,Golden Foxglove Ring,1,0.001799
2025-11-14,248,Golden Overseer Ring,1,0.002
2025-11-14,249,Golden Summoner Ring,1,0.002398
2025-11-15,134,Chobo Silver Ring,452,0.061258
2025-11-15,135,Crusader Silver Ring,430,0.063162
2025-11-15,136,Overseer Silver Ring,524,0.071267
2025-11-15,137,Athena Silver Ring,343,0.049744
2025-11-15,138,Archon Silver Ring,452,0.062758
2025-11-15,139,Foxglove Silver Ring,385,0.054274
2025-11-15,140,Summoner Silver Ring,348,0.049279
2025-11-15,243,Golden Archon Ring,3,0.00525
2025-11-15,244,Golden Athena Ring,3,0.00516
2025-11-15,245,Golden Chobo Ring,3,0.0049
2025-11-15,246,Golden Crusader Ring,1,0.00192
2025-11-15,247,Golden Foxglove Ring,2,0.0035
2025-11-16,134,Chobo Silver Ring,125,0.016624
2025-11-16,135,Crusader Silver Ring,106,0.014368
2025-11-16,136,Overseer Silver Ring,88,0.012197
2025-11-16,137,Athena Silver Ring,96,0.013487
2025-11-16,138,Archon Silver Ring,75,0.010726
2025-11-16,139,Foxglove Silver Ring,88,0.011668
2025-11-16,140,Summoner Silver Ring,153,0.020647
2025-11-16,243,Golden Archon Ring,21,0.040137
2025-11-16,244,Golden Athena Ring,21,0.03751
2025-11-16,245,Golden Chobo Ring,7,0.01377
2025-11-16,246,Golden Crusader Ring,22,0.042546
2025-11-16,247,Golden Foxglove Ring,17,0.031789
2025-11-16,248,Golden Overseer Ring,2,0.00384
2025-11-17,134,Chobo Silver Ring,97,0.012718
2025-11-17,135,Crusader Silver Ring,124,0.016178
2025-11-17,136,Overseer Silver Ring,133,0.018079
2025-11-17,137,Athena Silver Ring,93,0.012658
2025-11-17,138,Archon Silver Ring,69,0.009092
2025-11-17,139,Foxglove Silver Ring,62,0.008263
2025-11-17,140,Summoner Silver Ring,161,0.02089
2025-11-17,246,Golden Crusader Ring,1,0.002199
2025-11-17,249,Golden Summoner Ring,1,0.0016
2025-11-18,134,Chobo Silver Ring,111,0.014584
2025-11-18,135,Crusader Silver Ring,180,0.023117
2025-11-18,136,Overseer Silver Ring,78,0.010193
2025-11-18,137,Athena Silver Ring,94,0.012429
2025-11-18,138,Archon Silver Ring,154,0.019382
2025-11-18,139,Foxglove Silver Ring,136,0.017855
2025-11-18,140,Summoner Silver Ring,144,0.018781
2025-11-18,245,Golden Chobo Ring,4,0.007795
2025-11-18,249,Golden Summoner Ring,4,0.00652
2025-11-19,134,Chobo Silver Ring,199,0.024861
2025-11-19,135,Crusader Silver Ring,223,0.027985
2025-11-19,136,Overseer Silver Ring,219,0.027514
2025-11-19,137,Athena Silver Ring,122,0.015426
2025-11-19,138,Archon Silver Ring,150,0.018426
2025-11-19,139,Foxglove Silver Ring,172,0.02149
2025-11-19,140,Summoner Silver Ring,108,0.013295
2025-11-19,244,Golden Athena Ring,1,0.00194
2025-11-19,245,Golden Chobo Ring,21,0.041448
2025-11-19,246,Golden Crusader Ring,2,0.004396
2025-11-19,247,Golden Foxglove Ring,3,0.00622
2025-11-19,249,Golden Summoner Ring,2,0.00381
2025-11-20,134,Chobo Silver Ring,252,0.032987
2025-11-20,135,Crusader Silver Ring,190,0.025205
2025-11-20,136,Overseer Silver Ring,257,0.03414
2025-11-20,137,Athena Silver Ring,269,0.035163
2025-11-20,138,Archon Silver Ring,261,0.033909
2025-11-20,139,Foxglove Silver Ring,324,0.041622
2025-11-20,140,Summoner Silver Ring,183,0.024739
2025-11-20,243,Golden Archon Ring,7,0.013737
2025-11-20,244,Golden Athena Ring,9,0.01699
2025-11-20,245,Golden Chobo Ring,1,0.00174
2025-11-20,247,Golden Foxglove Ring,1,0.0017
2025-11-20,248,Golden Overseer Ring,6,0.01161
2025-11-21,134,Chobo Silver Ring,213,0.030489
2025-11-21,135,Crusader Silver Ring,116,0.017093
2025-11-21,136,Overseer Silver Ring,302,0.042061
2025-11-21,137,Athena Silver Ring,177,0.026352
2025-11-21,138,Archon Silver Ring,203,0.028769
2025-11-21,139,Foxglove Silver Ring,396,0.058563
2025-11-21,140,Summoner Silver Ring,157,0.023169
2025-11-21,243,Golden Archon Ring,1,0.002099
2025-11-21,244,Golden Athena Ring,2,0.00399
2025-11-21,249,Golden Summoner Ring,1,0.00174
2025-11-22,134,Chobo Silver Ring,17,0.002533
2025-11-22,135,Crusader Silver Ring,27,0.003537
2025-11-22,136,Overseer Silver Ring,144,0.022342999997
2025-11-22,137,Athena Silver Ring,24,0.003479
2025-11-22,138,Archon Silver Ring,42,0.005357
2025-11-22,139,Foxglove Silver Ring,142,0.024842
2025-11-22,140,Summoner Silver Ring,23,0.003489
2025-11-22,246,Golden Crusader Ring,3,0.006144
2025-11-23,134,Chobo Silver Ring,9,0.00123
2025-11-23,135,Crusader Silver Ring,10,0.001411
2025-11-23,136,Overseer Silver Ring,109,0.018298
2025-11-23,137,Athena Silver Ring,6,0.000888
2025-11-23,138,Archon Silver Ring,5,0.000732
2025-11-23,139,Foxglove Silver Ring,1,0.000147
2025-11-23,140,Summoner Silver Ring,145,0.023034
2025-11-23,245,Golden Chobo Ring,3,0.00625
2025-11-23,247,Golden Foxglove Ring,4,0.00828
2025-11-23,248,Golden Overseer Ring,4,0.008
2025-11-24,134,Chobo Silver Ring,134,0.0201449
2025-11-24,135,Crusader Silver Ring,21,0.002901899999999999
2025-11-24,137,Athena Silver Ring,37,0.005154899999999999
2025-11-24,138,Archon Silver Ring,20,0.002783899999999999
2025-11-24,139,Foxglove Silver Ring,7,0.0008399
2025-11-24,140,Summoner Silver Ring,250,0.0476059
2025-11-24,244,Golden Athena Ring,3,0.00597
2025-11-24,246,Golden Crusader Ring,7,0.0143409
2025-11-24,247,Golden Foxglove Ring,2,0.0035319
2025-11-24,249,Golden Summoner Ring,7,0.0125719
2025-11-25,134,Chobo Silver Ring,160,0.026094999988
2025-11-25,135,Crusader Silver Ring,121,0.017685
2025-11-25,136,Overseer Silver Ring,8,0.00102
2025-11-25,137,Athena Silver Ring,21,0.003051
2025-11-25,138,Archon Silver Ring,3,0.00042
2025-11-25,139,Foxglove Silver Ring,12,0.001534
2025-11-25,140,Summoner Silver Ring,72,0.013591
2025-11-25,244,Golden Athena Ring,12,0.0239439
2025-11-25,246,Golden Crusader Ring,7,0.01485
2025-11-25,249,Golden Summoner Ring,3,0.00615
2025-11-26,134,Chobo Silver Ring,7,0.000967
2025-11-26,135,Crusader Silver Ring,159,0.023426
2025-11-26,136,Overseer Silver Ring,14,0.001762
2025-11-26,137,Athena Silver Ring,12,0.001708
2025-11-26,138,Archon Silver Ring,93,0.012915
2025-11-26,139,Foxglove Silver Ring,5,0.000618
2025-11-26,140,Summoner Silver Ring,39,0.006768
2025-11-26,243,Golden Archon Ring,1,0.00174
2025-11-26,244,Golden Athena Ring,1,0.002
2025-11-26,245,Golden Chobo Ring,1,0.00174
2025-11-26,246,Golden Crusader Ring,2,0.004269
2025-11-26,247,Golden Foxglove Ring,1,0.00174
2025-11-26,248,Golden Overseer Ring,1,0.002
2025-11-26,249,Golden Summoner Ring,1,0.00174
2025-11-27,134,Chobo Silver Ring,2,0.0002698
2025-11-27,135,Crusader Silver Ring,3,0.000426
2025-11-27,136,Overseer Silver Ring,11,0.001375
2025-11-27,137,Athena Silver Ring,106,0.014305599979999997
2025-11-27,138,Archon Silver Ring,177,0.025536399996999994
2025-11-27,139,Foxglove Silver Ring,13,0.00154
2025-11-27,140,Summoner Silver Ring,36,0.005555999994
2025-11-27,246,Golden Crusader Ring,1,0.002131
2025-11-27,247,Golden Foxglove Ring,4,0.00831
2025-11-27,248,Golden Overseer Ring,9,0.0186009
2025-11-27,249,Golden Summoner Ring,2,0.0041
2025-11-28,134,Chobo Silver Ring,6,0.000767999994
2025-11-28,135,Crusader Silver Ring,14,0.001811
2025-11-28,136,Overseer Silver Ring,14,0.00168
2025-11-28,137,Athena Silver Ring,187,0.02728699997
2025-11-28,138,Archon Silver Ring,12,0.00156
2025-11-28,139,Foxglove Silver Ring,2,0.000252
2025-11-28,140,Summoner Silver Ring,28,0.003648999986
2025-11-28,243,Golden Archon Ring,4,0.008109999999
2025-11-28,244,Golden Athena Ring,1,0.002085999999
2025-11-28,245,Golden Chobo Ring,1,0.002097
2025-11-28,246,Golden Crusader Ring,3,0.006103999998
2025-11-28,247,Golden Foxglove Ring,1,0.00208999999
2025-11-28,248,Golden Overseer Ring,4,0.00832899988
2025-11-28,249,Golden Summoner Ring,6,0.01263999997
2025-11-29,134,Chobo Silver Ring,4,0.000511999996
2025-11-29,135,Crusader Silver Ring,11,0.001239
2025-11-29,136,Overseer Silver Ring,10,0.001230999993
2025-11-29,137,Athena Silver Ring,1,0.0001379999999
2025-11-29,138,Archon Silver Ring,7,0.000897
2025-11-29,139,Foxglove Silver Ring,7,0.000784
2025-11-29,140,Summoner Silver Ring,9,0.001178
2025-11-29,243,Golden Archon Ring,1,0.00188
2025-11-29,244,Golden Athena Ring,1,0.00188
2025-11-29,245,Golden Chobo Ring,2,0.00349
2025-11-29,246,Golden Crusader Ring,2,0.0041
2025-11-29,247,Golden Foxglove Ring,1,0.00187
2025-11-29,248,Golden Overseer Ring,1,0.00185
2025-11-29,249,Golden Summoner Ring,1,0.00197
2025-11-30,134,Chobo Silver Ring,3,0.000334
2025-11-30,135,Crusader Silver Ring,6,0.000612
2025-11-30,137,Athena Silver Ring,4,0.000515
2025-11-30,140,Summoner Silver Ring,7,0.00088
2025-11-30,245,Golden Chobo Ring,4,0.0068
2025-11-30,246,Golden Crusader Ring,4,0.00799
2025-12-01,134,Chobo Silver Ring,4,0.000468
2025-12-01,135,Crusader Silver Ring,7,0.000771
2025-12-01,136,Overseer Silver Ring,25,0.002624
2025-12-01,137,Athena Silver Ring,3,0.000359
2025-12-01,138,Archon Silver Ring,6,0.000593
2025-12-01,139,Foxglove Silver Ring,12,0.001238
2025-12-01,140,Summoner Silver Ring,16,0.001917
2025-12-01,245,Golden Chobo Ring,4,0.00717
2025-12-01,247,Golden Foxglove Ring,1,0.0018
2025-12-01,249,Golden Summoner Ring,4,0.007379
2025-12-02,134,Chobo Silver Ring,6,0.000654
2025-12-02,135,Crusader Silver Ring,1,0.000108
2025-12-02,136,Overseer Silver Ring,14,0.001401
2025-12-02,137,Athena Silver Ring,4,0.00046
2025-12-02,138,Archon Silver Ring,2,0.000212
2025-12-02,139,Foxglove Silver Ring,8,0.000864
2025-12-02,140,Summoner Silver Ring,7,0.000826
2025-12-02,247,Golden Foxglove Ring,1,0.002085
2025-12-02,249,Golden Summoner Ring,2,0.00398
2025-12-03,134,Chobo Silver Ring,23,0.002442
2025-12-03,135,Crusader Silver Ring,19,0.002039
2025-12-03,136,Overseer Silver Ring,8,0.000821
2025-12-03,137,Athena Silver Ring,39,0.004417
2025-12-03,138,Archon Silver Ring,7,0.000625
2025-12-03,139,Foxglove Silver Ring,9,0.000962
2025-12-03,140,Summoner Silver Ring,31,0.003509
2025-12-03,243,Golden Archon Ring,8,0.0096
2025-12-03,244,Golden Athena Ring,21,0.03635
2025-12-03,245,Golden Chobo Ring,8,0.0096
2025-12-03,246,Golden Crusader Ring,11,0.01447
2025-12-03,247,Golden Foxglove Ring,7,0.0084
2025-12-03,248,Golden Overseer Ring,14,0.019188
2025-12-03,249,Golden Summoner Ring,17,0.02454
2025-12-04,134,Chobo Silver Ring,2,0.0002
2025-12-04,135,Crusader Silver Ring,30,0.002849
2025-12-04,136,Overseer Silver Ring,10,0.00084
2025-12-04,137,Athena Silver Ring,31,0.00272
2025-12-04,138,Archon Silver Ring,20,0.001788
2025-12-04,139,Foxglove Silver Ring,33,0.002812
2025-12-04,243,Golden Archon Ring,1,0.00179
2025-12-04,246,Golden Crusader Ring,8,0.0125
2025-12-04,247,Golden Foxglove Ring,4,0.006739
2025-12-05,134,Chobo Silver Ring,11,0.000896699999999997
2025-12-05,135,Crusader Silver Ring,8,0.0008409
2025-12-05,136,Overseer Silver Ring,27,0.002407
2025-12-05,137,Athena Silver Ring,7,0.0006899
2025-12-05,138,Archon Silver Ring,4,0.000343
2025-12-05,139,Foxglove Silver Ring,19,0.0017124
2025-12-05,140,Summoner Silver Ring,60,0.0055569
2025-12-05,246,Golden Crusader Ring,3,0.004689
2025-12-06,134,Chobo Silver Ring,9,0.00075
2025-12-06,135,Crusader Silver Ring,5,0.000415
2025-12-06,136,Overseer Silver Ring,16,0.00135
2025-12-06,137,Athena Silver Ring,26,0.002197
